num,brand,model,year,description,location,price
38,Mercedes-Benz,GLE Coupe,2018,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 58 тыс. км",Иркутск,5600000
38,Mercedes-Benz,M-Class,2013,"3.5 л (306 л.с.), бензин, АКПП, 4WD, 106 тыс. км",Иркутск,2599000
38,Mercedes-Benz,C-Class,2007,"1.8 л (156 л.с.), бензин, АКПП, задний, 368 тыс. км",Иркутск,650000
38,Mercedes-Benz,E-Class,1991,"2.6 л (160 л.с.), бензин, АКПП, задний, 200 тыс. км",Шелехов,40000
38,Mercedes-Benz,E-Class,1999,"3.2 л (224 л.с.), бензин, АКПП, задний, 20 тыс. км",Иркутск,430000
38,Mercedes-Benz,C-Class,2011,"1.8 л (156 л.с.), бензин, АКПП, задний, 50 тыс. км",Иркутск,1100000
38,Mercedes-Benz,GL-Class,2014,"4.7 л (435 л.с.), бензин, АКПП, 4WD, 118 тыс. км",Иркутск,2995000
38,Mercedes-Benz,GLC,2015,"2.1 л (204 л.с.), дизель, АКПП, 4WD, 38 тыс. км",Иркутск,2995000
38,Mercedes-Benz,GLE,2017,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 97 тыс. км",Иркутск,4100000
38,Mercedes-Benz,CLA-Class,2014,"2.0 л (211 л.с.), бензин, робот, 4WD, 93 тыс. км",Братск,1350000
38,Mercedes-Benz,E-Class,2012,"1.8 л (184 л.с.), бензин, АКПП, задний, 176 тыс. км",Иркутск,1300000
38,Mercedes-Benz,M-Class,2005,"5.0 л (306 л.с.), бензин, АКПП, 4WD, 400 тыс. км",Иркутск,1500000
38,Mercedes-Benz,M-Class,2013,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 189 тыс. км",Иркутск,2700000
38,Mercedes-Benz,E-Class,2007,"1.8 л (183 л.с.), бензин, АКПП, задний, 249 тыс. км",Иркутск,700000
38,Mercedes-Benz,C-Class,1994,"1.8 л (122 л.с.), бензин, механика, задний, 350 тыс. км",Братск,255000
38,Mercedes-Benz,M-Class,2006,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 230 тыс. км",Ангарск,890000
38,Mercedes-Benz,E-Class,2016,"2.0 л (184 л.с.), бензин, АКПП, 4WD, 150 тыс. км",Ангарск,3050000
38,Mercedes-Benz,GL-Class,2011,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 230 тыс. км",Иркутск,1950000
38,Mercedes-Benz,B-Class,2014,"1.6 л (156 л.с.), бензин, робот, передний, 215 тыс. км",Усолье-Сибирское,1280000
38,Mercedes-Benz,C-Class,2008,"1.8 л (156 л.с.), бензин, АКПП, задний, 335 тыс. км",Иркутск,690000
38,Mercedes-Benz,G-Class,2019,"4.0 л (421 л.с.), бензин, АКПП, 4WD, 8 тыс. км",Иркутск,15999999
38,Mercedes-Benz,GLK-Class,2011,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 160 тыс. км",Ангарск,1405000
38,Mercedes-Benz,GLC Coupe,2020,"2.0 л (194 л.с.), дизель, АКПП, 4WD, 31 тыс. км",Иркутск,4050000
38,Mercedes-Benz,GLE,2016,"2.1 л (204 л.с.), дизель, АКПП, 4WD, 1 тыс. км",Иркутск,4400000
38,Mercedes-Benz,E-Class,1990,"2.3 л (132 л.с.), бензин, механика, задний, 250 тыс. км",Иркутск,250000
38,Mercedes-Benz,E-Class,1992,"3.2 л (220 л.с.), бензин, АКПП, задний, 300 тыс. км",Иркутск,150000
38,Mercedes-Benz,S-Class,1998,"3.2 л (231 л.с.), бензин, АКПП, задний, 437 тыс. км",Иркутск,1050000
38,Mercedes-Benz,GL-Class,2010,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 127 тыс. км",Иркутск,2000000
38,Mercedes-Benz,A-Class,2018,"1.3 л (150 л.с.), бензин, робот, передний, 35 тыс. км",Иркутск,2500000
38,Mercedes-Benz,CLS-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, задний, 198 тыс. км",Нижнеудинск,870000
38,Mercedes-Benz,GL-Class,2013,"3.0 л (258 л.с.), дизель, АКПП, 4WD, 150 тыс. км",Иркутск,2450000
38,Mercedes-Benz,C-Class,2013,"1.6 л (156 л.с.), бензин, АКПП, задний, 167 тыс. км",Иркутск,1160000
38,Mercedes-Benz,GL-Class,2007,"4.7 л (340 л.с.), бензин, автомат, 4WD, 240 тыс. км",Ангарск,1150000
38,Mercedes-Benz,M-Class,2012,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 200 тыс. км",Иркутск,2300000
38,Mercedes-Benz,E-Class,2008,"2.5 л (204 л.с.), бензин, АКПП, задний, 280 тыс. км",Иркутск,670000
38,Mercedes-Benz,C-Class,2004,"1.8 л (192 л.с.), бензин, АКПП, задний, 250 тыс. км",Усть-Илимск,550000
38,Mercedes-Benz,GLK-Class,2010,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 170 тыс. км",Иркутск,1350000
38,Mercedes-Benz,M-Class,2013,"3.5 л (306 л.с.), бензин, АКПП, 4WD, 117 тыс. км",Иркутск,1900000
38,Mercedes-Benz,E-Class,2015,"2.0 л (184 л.с.), бензин, АКПП, задний, 140 тыс. км",Иркутск,1900000
38,Mercedes-Benz,B-Class,2007,"2.0 л (136 л.с.), бензин, вариатор, передний, 245 тыс. км",Ангарск,550000
38,Mercedes-Benz,GL-Class,2011,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 135 тыс. км",Иркутск,1550000
38,Mercedes-Benz,C-Class,2008,"2.5 л (204 л.с.), бензин, АКПП, задний, 184 тыс. км",Тулун,830000
38,Mercedes-Benz,C-Class,2008,"1.8 л (184 л.с.), бензин, АКПП, задний, 245 тыс. км",Иркутск,900000
38,Mercedes-Benz,E-Class,1980,"4.3 л (279 л.с.), бензин, АКПП, задний, 276 тыс. км",Иркутск,280000
38,Mercedes-Benz,C-Class,2007,"1.8 л (184 л.с.), бензин, АКПП, задний, 240 тыс. км",Иркутск,750000
38,Mercedes-Benz,C-Class,2016,"2.0 л (184 л.с.), бензин, АКПП, 4WD, 54 тыс. км",Иркутск,2275000
38,Mercedes-Benz,A-Class,2002,"1.6 л (102 л.с.), бензин, автомат, передний, 200 тыс. км",Иркутск,290000
38,Mercedes-Benz,E-Class,1998,"2.4 л (170 л.с.), бензин, АКПП, задний, 330 тыс. км",Иркутск,500000
38,Mercedes-Benz,S-Class,2004,"3.7 л (245 л.с.), бензин, АКПП, задний, 117 тыс. км",Иркутск,600000
38,Mercedes-Benz,C-Class,2001,"2.1 л (116 л.с.), дизель, механика, задний, 400 тыс. км",Иркутск,380000
38,Mercedes-Benz,C-Class,1998,"2.3 л (193 л.с.), бензин, АКПП, задний, 291 тыс. км",Иркутск,555000
38,Mercedes-Benz,G-Class,2006,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 219 тыс. км",Иркутск,2680000
38,Mercedes-Benz,S-Class,2012,"3.5 л (306 л.с.), бензин, АКПП, 4WD, 170 тыс. км",Иркутск,1800000
38,Mercedes-Benz,S-Class,1999,"5.0 л (306 л.с.), бензин, АКПП, задний, 300 тыс. км",Иркутск,250000
38,Mercedes-Benz,C-Class,2004,"1.8 л (192 л.с.), бензин, АКПП, задний, 140 тыс. км",Иркутск,900000
38,Mercedes-Benz,S-Class,2001,"5.0 л (306 л.с.), бензин, АКПП, задний, 112 тыс. км",Кабанск (≈ 360 км),500000
38,Mercedes-Benz,C-Class,2001,"2.0 л (163 л.с.), бензин, АКПП, задний, 300 тыс. км",Селенгинск (≈ 370 км),300000
38,Mercedes-Benz,G-Class,2002,"4.0 л (250 л.с.), дизель, АКПП, 4WD, 307 тыс. км",Поселье (≈ 500 км),2150000
38,Mercedes-Benz,W123,1983,"2.0 л (59 л.с.), дизель, механика, задний, 200 тыс. км",Улан-Удэ (≈ 500 км),230000
38,Mercedes-Benz,CLS-Class,2004,"3.5 л (272 л.с.), бензин, АКПП, задний, 293 тыс. км",Улан-Удэ (≈ 500 км),700000
38,Mercedes-Benz,GLK-Class,2014,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 150 тыс. км",Улан-Удэ (≈ 500 км),1850000
38,Mercedes-Benz,E-Class,2006,"1.8 л (184 л.с.), бензин, АКПП, задний, 230 тыс. км",Улан-Удэ (≈ 500 км),750000
38,Mercedes-Benz,E-Class,2002,"2.6 л (177 л.с.), бензин, АКПП, задний, < 1 тыс. км",Улан-Удэ (≈ 500 км),620000
38,Mercedes-Benz,M-Class,2013,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 135 тыс. км",Улан-Удэ (≈ 500 км),2500000
38,Mercedes-Benz,E-Class,1997,"2.4 л (170 л.с.), бензин, АКПП, задний, 200 тыс. км",Улан-Удэ (≈ 500 км),285000
38,Mercedes-Benz,CLA-Class,2013,"1.6 л (156 л.с.), бензин, автомат, передний, 66 тыс. км",Улан-Удэ (≈ 500 км),1607000
38,Mercedes-Benz,C-Class,2007,"3.0 л (231 л.с.), бензин, АКПП, задний, 275 тыс. км",Улан-Удэ (≈ 500 км),780000
38,Mercedes-Benz,E-Class,2007,"3.0 л (190 л.с.), дизель, АКПП, задний, 300 тыс. км",Улан-Удэ (≈ 500 км),400000
38,Mercedes-Benz,B-Class,2008,"1.7 л (116 л.с.), бензин, вариатор, передний, 144 тыс. км",Улан-Удэ (≈ 500 км),680000
38,Mercedes-Benz,S-Class,2004,"5.0 л (306 л.с.), бензин, АКПП, задний, 93 тыс. км",Улан-Удэ (≈ 500 км),1350000
38,Mercedes-Benz,G-Class,1997,"3.2 л (210 л.с.), бензин, механика, 4WD, 200 тыс. км",Улан-Удэ (≈ 500 км),1470000
38,Mercedes-Benz,C-Class,2013,"1.8 л (156 л.с.), бензин, АКПП, задний, 74 тыс. км",Улан-Удэ (≈ 500 км),1297000
38,Mercedes-Benz,M-Class,2006,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 230 тыс. км",Улан-Удэ (≈ 500 км),880000
38,Mercedes-Benz,E-Class,2004,"2.6 л (177 л.с.), бензин, АКПП, задний, 200 тыс. км",Улан-Удэ (≈ 500 км),750000
38,Mercedes-Benz,E-Class,2004,"5.0 л (306 л.с.), бензин, АКПП, задний, 308 тыс. км",Улан-Удэ (≈ 500 км),630000
38,Mercedes-Benz,E-Class,1996,"2.3 л (150 л.с.), бензин, АКПП, задний, 360 тыс. км",Иркутск,240000
38,Mercedes-Benz,E-Class,2001,"2.6 л (170 л.с.), бензин, АКПП, задний, 350 тыс. км",Усолье-Сибирское,250000
38,Mercedes-Benz,CLA-Class,2015,"1.6 л (156 л.с.), бензин, робот, передний, 108 тыс. км",Иркутск,1600000
38,Mercedes-Benz,E-Class,1998,"4.3 л (279 л.с.), бензин, АКПП, задний, 350 тыс. км",Ангарск,335000
38,Mercedes-Benz,E-Class,2014,"2.0 л (184 л.с.), бензин, АКПП, задний, 220 тыс. км",Иркутск,1480000
39,Mercedes-Benz,GLS-Class,2018,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 91 тыс. км",Калининград,5690000
39,Mercedes-Benz,GLE,2015,"3.0 л (367 л.с.), бензин, АКПП, 4WD, 111 тыс. км",Калининград,3599000
39,Mercedes-Benz,GLA-Class,2014,"1.6 л (156 л.с.), бензин, робот, передний, 71 тыс. км",Калининград,1629000
39,Mercedes-Benz,Vito,2006,"2.1 л (150 л.с.), дизель, механика, задний, 260 тыс. км",Калининград,1100000
39,Mercedes-Benz,M-Class,2013,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 82 тыс. км",Калининград,2599000
39,Mercedes-Benz,GLC,2018,"2.0 л (245 л.с.), бензин, АКПП, 4WD, 70 тыс. км",Калининград,2799000
39,Mercedes-Benz,M-Class,2010,"3.0 л (190 л.с.), дизель, АКПП, 4WD, 167 тыс. км",Калининград,1549000
39,Mercedes-Benz,E-Class,1996,"2.2 л (95 л.с.), дизель, АКПП, задний, 300 тыс. км",Пионерский,290000
39,Mercedes-Benz,E-Class,2002,"3.2 л (224 л.с.), бензин, АКПП, задний, 237 тыс. км",Калининград,595000
39,Mercedes-Benz,Vito,2018,"2.1 л (136 л.с.), дизель, механика, задний, 33 тыс. км",Калининград,2820000
39,Mercedes-Benz,GLC,2017,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 63 тыс. км",Гвардейск,2920000
39,Mercedes-Benz,B-Class,2009,"1.5 л (95 л.с.), бензин, вариатор, передний, 190 тыс. км",Калининград,780000
39,Mercedes-Benz,S-Class,1994,"3.4 л (150 л.с.), дизель, АКПП, задний, 425 тыс. км",Черняховск,600000
39,Mercedes-Benz,C-Class,2004,"1.8 л (163 л.с.), бензин, АКПП, задний, 375 тыс. км",Калининград,415000
39,Mercedes-Benz,S-Class,2007,"3.0 л (235 л.с.), дизель, АКПП, задний, 193 тыс. км",Калининград,1129000
39,Mercedes-Benz,GL-Class,2011,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 208 тыс. км",Пионерский,1750000
39,Mercedes-Benz,S-Class,2001,"3.2 л (197 л.с.), дизель, АКПП, задний, 400 тыс. км",Калининград,430000
39,Mercedes-Benz,E-Class,1998,"2.0 л (136 л.с.), бензин, АКПП, задний, 341 тыс. км",Калининград,356000
39,Mercedes-Benz,E-Class,2012,"1.8 л (184 л.с.), бензин, АКПП, задний, 152 тыс. км",Калининград,995000
39,Mercedes-Benz,GLK-Class,2013,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 130 тыс. км",Калининград,1630000
39,Mercedes-Benz,E-Class,2006,"2.1 л (170 л.с.), дизель, АКПП, задний, 293 тыс. км",Калининград,775000
39,Mercedes-Benz,190,1990,"2.0 л (118 л.с.), бензин, АКПП, задний, 190 тыс. км",Калининград,210000
39,Mercedes-Benz,GLC,2018,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 168 тыс. км",Калининград,2700000
39,Mercedes-Benz,GLS-Class,2017,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 63 тыс. км",Калининград,4895000
39,Mercedes-Benz,S-Class,2018,"2.9 л (286 л.с.), дизель, автомат, 4WD, 58 тыс. км",Калининград,8900000
39,Mercedes-Benz,E-Class,1995,"2.0 л (136 л.с.), бензин, АКПП, задний, 325 тыс. км",Гурьевск,400000
39,Mercedes-Benz,E-Class,2001,"2.1 л (143 л.с.), дизель, АКПП, задний, 495 тыс. км,  белый",Калининград,490000
39,Mercedes-Benz,B-Class,2009,"1.5 л (95 л.с.), бензин, вариатор, передний, 196 тыс. км",Калининград,820000
39,Mercedes-Benz,C-Class,1994,"1.8 л (122 л.с.), бензин, АКПП, задний, 283 тыс. км",Калининград,250000
39,Mercedes-Benz,E-Class,1989,"2.2 л (150 л.с.), бензин, АКПП, задний, 395 тыс. км",Гурьевск,190000
39,Mercedes-Benz,E-Class,2001,"2.7 л (170 л.с.), дизель, АКПП, задний, 270 тыс. км",Калининград,370000
40,Mercedes-Benz,GLC,2016,"2.0 л (245 л.с.), бензин, АКПП, 4WD, 209 тыс. км",Калуга,2280000
40,Mercedes-Benz,GLE,2017,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 48 тыс. км",Калуга,4600000
40,Mercedes-Benz,GLK-Class,2010,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 187 тыс. км",Калуга,1120000
40,Mercedes-Benz,S-Class,2006,"5.5 л (388 л.с.), бензин, АКПП, задний, 230 тыс. км",Калуга,700000
40,Mercedes-Benz,GLC Coupe,2019,"2.0 л (245 л.с.), бензин, АКПП, 4WD, 39 тыс. км",Калуга,4490000
40,Mercedes-Benz,E-Class,2019,"2.0 л (194 л.с.), дизель, АКПП, 4WD, 61 тыс. км",Калуга,3200000
40,Mercedes-Benz,S-Class,2010,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 92 тыс. км",Обнинск,1410000
40,Mercedes-Benz,V-Class,2021,"2.0 л (237 л.с.), дизель, автомат, 4WD, 2 тыс. км",Калуга,11990000
40,Mercedes-Benz,CLS-Class,2021,"2.9 л (249 л.с.), дизель, АКПП, 4WD, < 1 тыс. км",Калуга,8700000
40,Mercedes-Benz,GLC,2017,"2.0 л (211 л.с.), бензин, АКПП, 4WD, 119 тыс. км",Калуга,2400000
40,Mercedes-Benz,A-Class,2001,"1.7 л (95 л.с.), дизель, АКПП, передний, 300 тыс. км",Калуга,330000
40,Mercedes-Benz,E-Class,2002,"3.2 л (224 л.с.), бензин, АКПП, задний, 415 тыс. км",Серпухов (≈ 110 км),550000
40,Mercedes-Benz,G-Class,1989,"2.5 л (84 л.с.), дизель, механика, 4WD, 70 тыс. км",Тула (≈ 110 км),4150000
40,Mercedes-Benz,GLS-Class,2017,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 186 тыс. км",Тула (≈ 110 км),4052000
40,Mercedes-Benz,GLC,2019,"2.0 л (194 л.с.), дизель, АКПП, 4WD, 53 тыс. км",Тула (≈ 110 км),4650000
40,Mercedes-Benz,GLA-Class,2020,"1.3 л (150 л.с.), бензин, робот, 4WD, 12 тыс. км",Тула (≈ 110 км),5280000
40,Mercedes-Benz,C-Class,2021,"1.5 л (197 л.с.), бензин, автомат, 4WD, 7 тыс. км",Тула (≈ 110 км),7500000
40,Mercedes-Benz,GLE Coupe,2018,"5.5 л (557 л.с.), бензин, АКПП, 4WD, 39 тыс. км",Тула (≈ 110 км),7799000
40,Mercedes-Benz,S-Class,2014,"3.0 л (333 л.с.), бензин, АКПП, задний, 114 тыс. км",Тула (≈ 110 км),3199000
40,Mercedes-Benz,CLA-Class,2020,"2.0 л (306 л.с.), бензин, робот, 4WD, 9 тыс. км",Тула (≈ 110 км),5899000
40,Mercedes-Benz,GLC,2020,"2.0 л (197 л.с.), бензин, АКПП, 4WD, 36 тыс. км",Тула (≈ 110 км),4419000
40,Mercedes-Benz,GLB-Class,2021,"2.0 л (190 л.с.), дизель, робот, 4WD, 10 тыс. км",Тула (≈ 110 км),5450000
40,Mercedes-Benz,GLC,2019,"2.0 л (194 л.с.), дизель, АКПП, 4WD, 63 тыс. км",Тула (≈ 110 км),4359000
40,Mercedes-Benz,C-Class,2019,"1.6 л (150 л.с.), бензин, АКПП, задний, 15 тыс. км",Тула (≈ 110 км),2990000
40,Mercedes-Benz,E-Class,2021,"2.0 л (197 л.с.), бензин, АКПП, 4WD, 16 тыс. км",Тула (≈ 110 км),6299000
40,Mercedes-Benz,GLC,2021,"2.0 л (197 л.с.), бензин, АКПП, 4WD, 18 тыс. км",Тула (≈ 110 км),5980000
40,Mercedes-Benz,A-Class,2018,"2.0 л (190 л.с.), бензин, робот, 4WD, 55 тыс. км",Тула (≈ 110 км),2954500
40,Mercedes-Benz,E-Class,2012,"1.8 л (184 л.с.), бензин, АКПП, задний, 180 тыс. км,  черный",Тула (≈ 110 км),1299000
40,Mercedes-Benz,E-Class,2019,"2.0 л (194 л.с.), дизель, АКПП, 4WD, 66 тыс. км",Калуга,2990000
40,Mercedes-Benz,M-Class,2008,"3.5 л (272 л.с.), бензин, АКПП, 4WD, < 1 тыс. км",Медынь,850000
41,Mercedes-Benz,GLS-Class,2021,"3.0 л (367 л.с.), гибрид, АКПП, 4WD, 15 тыс. км",Петропавловск-Камчатский,16800000
41,Mercedes-Benz,G-Class,2002,"4.0 л (250 л.с.), дизель, АКПП, 4WD, 240 тыс. км",Петропавловск-Камчатский,1600000
41,Mercedes-Benz,G-Class,2003,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 262 тыс. км",Петропавловск-Камчатский,2500000
41,Mercedes-Benz,S-Class,2008,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 180 тыс. км",Петропавловск-Камчатский,1500000
41,Mercedes-Benz,A-Class,1999,"1.6 л (102 л.с.), бензин, АКПП, передний, 180 тыс. км",Петропавловск-Камчатский,160000
41,Mercedes-Benz,G-Class,1996,"3.0 л (177 л.с.), дизель, АКПП, 4WD, 270 тыс. км",Елизово,1000000
41,Mercedes-Benz,GL-Class,2008,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 116 тыс. км",Петропавловск-Камчатский,1500000
41,Mercedes-Benz,M-Class,2006,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 283 тыс. км",Петропавловск-Камчатский,900000
41,Mercedes-Benz,C-Class,2015,"2.0 л (184 л.с.), бензин, АКПП, 4WD, 154 тыс. км",Елизово,2250000
41,Mercedes-Benz,E-Class,1999,"4.3 л (279 л.с.), бензин, АКПП, задний, 276 тыс. км",Петропавловск-Камчатский,520000
41,Mercedes-Benz,M-Class,2008,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 291 тыс. км",Петропавловск-Камчатский,900000
41,Mercedes-Benz,E-Class,1999,"2.8 л (204 л.с.), бензин, АКПП, 4WD, 160 тыс. км",Петропавловск-Камчатский,450000
41,Mercedes-Benz,M-Class,2007,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 206 тыс. км",Елизово,780000
41,Mercedes-Benz,GLE Coupe,2015,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 55 тыс. км",Петропавловск-Камчатский,4000000
41,Mercedes-Benz,GLC,2015,"2.0 л (245 л.с.), бензин, АКПП, 4WD, 55 тыс. км",Петропавловск-Камчатский,2500000
41,Mercedes-Benz,G-Class,2006,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 190 тыс. км",Мильково,2500000
41,Mercedes-Benz,GL-Class,2004,"4.7 л (340 л.с.), бензин, автомат, 4WD, 84 тыс. км",Петропавловск-Камчатский,1150000
41,Mercedes-Benz,GLK-Class,2010,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 214 тыс. км",Петропавловск-Камчатский,1070000
41,Mercedes-Benz,G-Class,1998,"3.2 л (215 л.с.), бензин, АКПП, 4WD, 127 тыс. км,  белый",Петропавловск-Камчатский,600000
41,Mercedes-Benz,M-Class,2001,"3.2 л (218 л.с.), бензин, АКПП, 4WD, 128 тыс. км",Петропавловск-Камчатский,700000
41,Mercedes-Benz,GL-Class,2008,"4.7 л (340 л.с.), бензин, АКПП, 4WD, 194 тыс. км",Петропавловск-Камчатский,1300000
41,Mercedes-Benz,M-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 276 тыс. км",Петропавловск-Камчатский,1100000
41,Mercedes-Benz,G-Class,2014,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 120 тыс. км",Петропавловск-Камчатский,5380000
41,Mercedes-Benz,G-Class,1999,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 300 тыс. км",Петропавловск-Камчатский,1400000
41,Mercedes-Benz,M-Class,2012,"3.5 л (306 л.с.), бензин, АКПП, 4WD, 95 тыс. км",Петропавловск-Камчатский,2589000
41,Mercedes-Benz,GL-Class,2013,"4.7 л (435 л.с.), бензин, АКПП, 4WD, 92 тыс. км",Петропавловск-Камчатский,2850000
41,Mercedes-Benz,SLK-Class,1998,"2.3 л (193 л.с.), бензин, АКПП, задний, 160 тыс. км",Петропавловск-Камчатский,700000
41,Mercedes-Benz,M-Class,2011,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 145 тыс. км",Петропавловск-Камчатский,1600000
41,Mercedes-Benz,G-Class,2015,"6.0 л (630 л.с.), бензин, АКПП, 4WD, 61 тыс. км",Петропавловск-Камчатский,15400000
41,Mercedes-Benz,S-Class,2015,"6.0 л (630 л.с.), бензин, АКПП, задний, 67 тыс. км",Петропавловск-Камчатский,12550000
41,Mercedes-Benz,GL-Class,2007,"4.7 л (340 л.с.), бензин, АКПП, 4WD, 104 тыс. км",Петропавловск-Камчатский,1400000
41,Mercedes-Benz,GL-Class,2008,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 287 тыс. км",Петропавловск-Камчатский,1450000
41,Mercedes-Benz,GLS-Class,2016,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 43 тыс. км",Петропавловск-Камчатский,5500000
41,Mercedes-Benz,G-Class,2002,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 218 тыс. км",Петропавловск-Камчатский,1850000
41,Mercedes-Benz,G-Class,2002,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 400 тыс. км",Елизово,1700000
41,Mercedes-Benz,S-Class,1995,"6.0 л (394 л.с.), бензин, АКПП, задний, 258 тыс. км",Оссора,720000
41,Mercedes-Benz,G-Class,2013,"5.5 л (544 л.с.), бензин, АКПП, 4WD, 103 тыс. км",Елизово,5900000
41,Mercedes-Benz,G-Class,2008,"5.4 л (507 л.с.), бензин, АКПП, 4WD, 200 тыс. км",Елизово,2900000
41,Mercedes-Benz,G-Class,2006,"5.4 л (500 л.с.), бензин, АКПП, 4WD, 250 тыс. км",Петропавловск-Камчатский,7200000
41,Mercedes-Benz,A-Class,2001,"1.9 л (125 л.с.), бензин, автомат, передний, 314 тыс. км",Елизово,249000
41,Mercedes-Benz,GLA-Class,2014,"2.0 л (211 л.с.), бензин, робот, 4WD, 102 тыс. км",Петропавловск-Камчатский,1900000
41,Mercedes-Benz,GL-Class,2007,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 280 тыс. км",Петропавловск-Камчатский,900000
41,Mercedes-Benz,GL-Class,2007,"4.7 л (340 л.с.), бензин, АКПП, 4WD, 270 тыс. км",Петропавловск-Камчатский,1200000
41,Mercedes-Benz,GL-Class,2012,"4.7 л (435 л.с.), бензин, АКПП, 4WD, 52 тыс. км",Петропавловск-Камчатский,3600000
41,Mercedes-Benz,G-Class,2001,"5.5 л (354 л.с.), бензин, автомат, 4WD, 220 тыс. км",Петропавловск-Камчатский,1900000
41,Mercedes-Benz,GL-Class,2007,"4.7 л (340 л.с.), бензин, АКПП, 4WD, 120 тыс. км",Петропавловск-Камчатский,1250000
41,Mercedes-Benz,M-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 212 тыс. км",Петропавловск-Камчатский,888000
41,Mercedes-Benz,G-Class,2003,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 246 тыс. км",Петропавловск-Камчатский,2400000
41,Mercedes-Benz,S-Class,2001,"5.0 л (306 л.с.), бензин, АКПП, задний, 135 тыс. км",Вилючинск,450000
41,Mercedes-Benz,M-Class,2000,"3.2 л (218 л.с.), бензин, АКПП, 4WD, 270 тыс. км",Елизово,350000
41,Mercedes-Benz,C-Class,2002,"2.0 л (163 л.с.), бензин, АКПП, задний, 250 тыс. км",Петропавловск-Камчатский,250000
42,Mercedes-Benz,CLS-Class,2014,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 140 тыс. км",Новокузнецк,2600000
42,Mercedes-Benz,B-Class,2011,"2.0 л (136 л.с.), бензин, вариатор, передний, 190 тыс. км",Ленинск-Кузнецкий,800000
42,Mercedes-Benz,M-Class,2001,"5.4 л (347 л.с.), бензин, АКПП, 4WD, 306 тыс. км",Кемерово,800000
42,Mercedes-Benz,E-Class,2009,"1.8 л (204 л.с.), бензин, АКПП, задний, 259 тыс. км",Новокузнецк,1070000
42,Mercedes-Benz,E-Class,1998,"2.4 л (170 л.с.), бензин, АКПП, задний, 3 тыс. км",Тайга,335000
42,Mercedes-Benz,C-Class,2000,"2.6 л (168 л.с.), бензин, механика, задний, 300 тыс. км",Белово,300000
42,Mercedes-Benz,C-Class,2010,"1.8 л (156 л.с.), бензин, АКПП, задний, 245 тыс. км",Кемерово,1030000
42,Mercedes-Benz,Viano,2011,"2.1 л (163 л.с.), дизель, автомат, 4WD, 360 тыс. км",Кемерово,1800000
42,Mercedes-Benz,E-Class,1996,"2.3 л (150 л.с.), бензин, АКПП, задний, 355 тыс. км",Кемерово,170000
42,Mercedes-Benz,E-Class,2007,"3.0 л (231 л.с.), бензин, АКПП, 4WD, 252 тыс. км",Кемерово,775000
42,Mercedes-Benz,E-Class,2016,"2.0 л (184 л.с.), бензин, АКПП, задний, 115 тыс. км",Кемерово,2800000
